episode,step,lane,queue,speed,waiting
1,1132,-E9_2,6,0.5005660956811012,21.0
1,1133,-E9_2,5,0.8186992503531048,23.0
1,1134,-E9_2,5,1.1949368486218854,26.0
1,1135,-E9_2,5,1.4706335455806965,30.0
1,1136,-E9_2,5,1.0717986805788164,35.0
1,1137,-E9_2,5,0.8141123332741887,40.0
1,1138,-E9_2,6,0.623185292387131,43.0
1,1139,-E9_2,6,0.9619896247360625,48.0
1,1140,-E9_2,6,0.6408700553157967,53.0
1,1141,-E9_2,9,0.27214040594996286,62.0
1,1142,-E9_2,9,0.1619112291742151,71.0
1,1143,-E9_2,10,0.03386005306754313,81.0
1,1144,-E9_2,11,0.011279271790684445,92.0
1,1145,-E9_2,11,0.009755361567831468,103.0
1,1146,-E9_2,11,0.00920413266091111,114.0
1,1147,-E9_2,10,0.09065440738415687,117.0
1,1148,-E9_2,10,0.04363846227930888,127.0
1,1149,-E9_2,11,0.012639161447723042,138.0
1,1150,-E9_2,11,0.005668068142290708,149.0
1,1151,-E9_2,11,0.004745304403589455,160.0
1,1152,-E9_2,11,0.004569149936951545,171.0
1,1153,-E9_2,11,0.00452823282939921,182.0
1,1154,-E9_2,11,0.004516511838230392,193.0
1,1155,-E9_2,11,0.0037231600505044852,204.0
1,1156,-E9_2,10,0.09697097027600438,199.0
1,1157,-E9_2,11,0.0030016168992541043,210.0
1,1158,-E9_2,11,5.0480580579865574e-05,221.0
1,1159,-E9_2,11,0.0,232.0
1,1160,-E9_2,11,0.0,243.0
1,1161,-E9_2,11,0.0,254.0
1,1162,-E9_2,11,0.0,265.0
1,1163,-E9_2,10,0.22694929165299982,250.0
1,1164,-E9_2,10,0.15940700794117316,260.0
1,1165,-E9_2,10,0.3251028354689492,270.0
1,1166,-E9_2,10,0.011794123708016574,280.0
1,1167,-E9_2,10,0.12380501888521347,264.0
1,1168,-E9_2,10,0.0685638022954756,249.0
1,1169,-E9_2,8,0.24678258340337617,231.0
1,1170,-E9_2,7,0.49118452167209414,193.0
1,1171,-E9_2,8,0.35803693301267087,172.0
1,1172,-E9_2,6,0.5637769176724148,121.0
1,1173,-E9_2,8,0.3183248315638575,129.0
1,1174,-E9_2,9,0.4400950153786248,138.0
1,1175,-E9_2,8,0.436145977171396,142.0
1,1176,-E9_2,9,0.24134660745688308,151.0
1,1177,-E9_2,6,0.6714571691374865,107.0
1,1178,-E9_2,4,0.6979316897049761,70.0
1,1179,-E9_2,5,0.5031938281881412,45.0
1,1180,-E9_2,8,0.20515315936578976,52.0
1,1181,-E9_2,8,0.1207554315786723,60.0
1,1182,-E9_2,9,0.1929625646925638,67.0
1,1183,-E9_2,9,0.11216072623651187,76.0
1,1184,-E9_2,9,0.07177099974916902,85.0
1,1185,-E9_2,10,0.03658949297594835,95.0
1,1186,-E9_2,11,0.011501596263413676,106.0
1,1187,-E9_2,10,0.05947542082148413,109.0
1,1188,-E9_2,9,0.07982263614028542,112.0
1,1189,-E9_2,10,0.04232688912130975,122.0
1,1190,-E9_2,10,0.01701403313458613,127.0
1,1191,-E9_2,10,0.07531695395106877,137.0
1,1192,-E9_2,9,0.3239949406329117,98.0
1,1193,-E9_2,8,0.21314106366650382,93.0
1,1194,-E9_2,8,0.39819589999866933,89.0
1,1195,-E9_2,6,0.548014272923786,91.0
1,1196,-E9_2,6,0.5703374160333313,97.0
1,1197,-E9_2,7,0.36753471144050875,104.0
1,1198,-E9_2,8,0.07820703022031752,112.0
1,1199,-E9_2,9,0.024457436405585113,121.0
1,1200,-E9_2,10,0.006562371892600066,131.0
1,1201,-E9_2,10,0.002141656836133797,141.0
1,1202,-E9_2,9,0.1602481306839384,147.0
1,1203,-E9_2,8,0.16753252198263846,152.0
1,1204,-E9_2,6,0.71961976710656,103.0
1,1205,-E9_2,7,0.5243868612288302,118.0
1,1206,-E9_2,6,0.658833152998597,115.0
1,1207,-E9_2,5,0.887298550237758,111.0
1,1208,-E9_2,7,0.5906364120881218,130.0
1,1209,-E9_2,6,0.7020542878996708,123.0
1,1210,-E9_2,5,1.104475174244858,115.0
1,1211,-E9_2,5,0.8752728810530687,120.0
1,1212,-E9_2,5,1.5276784382613076,125.0
1,1213,-E9_2,5,1.6501223384206218,130.0
1,1214,-E9_2,4,1.630294954941749,93.0
1,1215,-E9_2,5,1.1938355832297651,98.0
1,1216,-E9_2,5,0.9480995756523036,95.0
1,1217,-E9_2,5,0.8266393870290905,100.0
1,1218,-E9_2,6,0.4623919574877145,106.0
1,1219,-E9_2,7,0.2707526736201856,113.0
1,1220,-E9_2,8,0.19679579305792436,121.0
1,1221,-E9_2,8,0.07956866603019398,129.0
1,1222,-E9_2,9,0.04734953819173075,143.0
1,1223,-E9_2,8,0.16262073811585323,140.0
1,1224,-E9_2,9,0.04455540250284461,149.0
1,1225,-E9_2,10,0.024080605197109847,159.0
1,1226,-E9_2,11,0.01804428478479977,170.0
1,1227,-E9_2,11,0.009855558821016373,181.0
1,1228,-E9_2,11,0.004415658889471389,192.0
1,1229,-E9_2,11,0.002324423891956297,203.0
1,1230,-E9_2,11,0.001125997841204167,214.0
1,1231,-E9_2,11,0.000591876424059009,225.0
1,1232,-E9_2,11,0.00015743482506020822,236.0
1,1233,-E9_2,11,4.2164147309237404e-05,247.0
1,1234,-E9_2,11,1.9379193078031104e-05,258.0
1,1235,-E9_2,11,0.0,269.0
1,1236,-E9_2,10,0.21778087260370907,223.0
1,1237,-E9_2,10,0.020431755110938532,233.0
1,1238,-E9_2,10,0.14090883843844124,243.0
1,1239,-E9_2,10,0.14090883843844124,253.0
1,1240,-E9_2,10,0.011599784191293655,263.0
1,1241,-E9_2,10,0.13181792934753186,273.0
1,1242,-E9_2,10,0.015044614464864665,283.0
1,1243,-E9_2,11,0.0027250684516968954,294.0
1,1244,-E9_2,11,0.0006616060634412647,305.0
1,1245,-E9_2,11,2.3431199036493003e-05,316.0
1,1246,-E9_2,11,0.0,327.0
1,1247,-E9_2,11,0.0,338.0
1,1248,-E9_2,11,0.0,349.0
1,1249,-E9_2,10,0.1490334025922824,299.0
1,1250,-E9_2,10,0.1760317024139907,309.0
1,1251,-E9_2,10,0.22303562958682469,319.0
1,1252,-E9_2,11,0.0,330.0
1,1253,-E9_2,10,0.04197537130285662,339.0
1,1254,-E9_2,10,0.09122492610587675,349.0
1,1255,-E9_2,11,0.0005010296279368897,360.0
1,1256,-E9_2,11,7.770795550474979e-05,371.0
1,1257,-E9_2,11,2.514178856606908e-05,382.0
1,1258,-E9_2,11,0.0,393.0
1,1259,-E9_2,11,0.0,404.0
1,1260,-E9_2,10,0.0,369.0
1,1261,-E9_2,9,0.3779737737290864,321.0
1,1262,-E9_2,8,0.6224767419300191,286.0
1,1263,-E9_2,8,0.675842256071681,294.0
1,1264,-E9_2,10,0.41415765735697146,305.0
1,1265,-E9_2,7,0.4932478818651109,264.0
1,1266,-E9_2,7,0.33882658670639715,228.0
1,1267,-E9_2,6,0.4367810845272015,191.0
1,1268,-E9_2,7,0.30200446745663484,155.0
1,1269,-E9_2,8,0.09229733661083177,120.0
1,1270,-E9_2,8,0.07794171164376372,101.0
1,1271,-E9_2,7,0.11072937897471796,92.0
1,1272,-E9_2,6,0.08129302732192369,92.0
1,1273,-E9_2,7,0.05669622911201011,99.0
1,1274,-E9_2,8,0.050015561696802414,106.0
1,1275,-E9_2,7,0.055862733262142014,112.0
1,1276,-E9_2,9,0.034547424515457885,121.0
1,1277,-E9_2,9,0.11054543608778164,121.0
1,1278,-E9_2,8,0.13485392552688696,110.0
1,1279,-E9_2,6,0.5305255066869687,97.0
1,1280,-E9_2,5,0.6176254176831664,94.0
1,1281,-E9_2,6,0.11716516980812103,100.0
1,1282,-E9_2,7,0.5043598413704257,107.0
1,1283,-E9_2,6,0.8821800933291136,110.0
1,1284,-E9_2,4,1.050580565555143,30.0
1,1285,-E9_2,5,0.925945761769882,40.0
1,1286,-E9_2,4,1.0236393657549274,38.0
1,1287,-E9_2,4,0.9999654197189712,42.0
1,1288,-E9_2,5,1.480960352227646,36.0
1,1289,-E9_2,6,1.17278801082241,42.0
1,1290,-E9_2,6,1.347377778595915,48.0
1,1291,-E9_2,5,1.490902359115471,50.0
1,1292,-E9_2,5,1.471493994896796,55.0
1,1293,-E9_2,5,1.1322163793943136,60.0
1,1294,-E9_2,4,0.9043570249128783,44.0
1,1295,-E9_2,3,0.7831324076486705,33.0
1,1296,-E9_2,2,0.8929958075704226,10.0
1,1297,-E9_2,3,0.8785382496408631,13.0
1,1298,-E9_2,4,0.960202229119929,17.0
1,1299,-E9_2,5,0.7521522056311635,22.0
1,1300,-E9_2,4,1.1478784849276333,22.0
1,1301,-E9_2,4,1.7986910292447749,23.0
1,1302,-E9_2,5,1.5716288652494577,28.0
1,1303,-E9_2,3,2.3790454657228084,12.0
1,1304,-E9_2,3,2.064081699647278,12.0
1,1305,-E9_2,1,1.8464087719890852,9.0
1,1306,-E9_2,2,1.5493727722425255,11.0
1,1307,-E9_2,3,1.6157668266571237,14.0
1,1308,-E9_2,5,1.0136414442969914,19.0
1,1309,-E9_2,6,0.741538878674838,25.0
1,1310,-E9_2,7,0.43723208290932764,32.0
1,1311,-E9_2,6,0.3241671295498583,35.0
1,1312,-E9_2,7,0.18618875986284528,40.0
1,1313,-E9_2,8,0.1891298555662634,47.0
1,1314,-E9_2,10,0.35463887199435634,74.0
1,1315,-E9_2,8,0.37691462698059625,45.0
1,1316,-E9_2,7,0.4094537932172397,42.0
1,1317,-E9_2,9,0.3998741505708409,51.0
1,1318,-E9_2,10,0.21799041815310147,61.0
1,1319,-E9_2,11,0.05315695269651636,72.0
1,1320,-E9_2,11,0.0208410364580698,83.0
1,1321,-E9_2,12,0.009208482158933844,95.0
1,1322,-E9_2,12,0.0013722598789717565,107.0
1,1323,-E9_2,12,0.0003102583136330604,119.0
1,1324,-E9_2,11,0.020347741996847947,123.0
1,1325,-E9_2,10,0.03728750658349942,127.0
1,1326,-E9_2,10,0.04436072188600782,132.0
1,1327,-E9_2,10,0.03616722573061058,142.0
1,1328,-E9_2,11,0.01814980690119879,153.0
1,1329,-E9_2,12,0.005699614720458399,165.0
1,1330,-E9_2,12,0.0023635284482427118,177.0
1,1331,-E9_2,12,0.0009353478682147777,189.0
1,1332,-E9_2,12,0.0002446618216268515,201.0
1,1333,-E9_2,12,7.547746723017004e-05,213.0
1,1334,-E9_2,12,3.3886174880673846e-05,225.0
1,1335,-E9_2,12,0.0,237.0
1,1336,-E9_2,11,0.1253040368668735,229.0
1,1337,-E9_2,11,0.04795839574738362,240.0
1,1338,-E9_2,11,0.21677760410323696,251.0
1,1339,-E9_2,11,0.1038571798573313,262.0
1,1340,-E9_2,12,0.000509091945657163,274.0
1,1341,-E9_2,12,5.8266165775977575e-05,286.0
1,1342,-E9_2,12,0.0,298.0
1,1343,-E9_2,12,0.0,310.0
1,1344,-E9_2,12,0.0,322.0
1,1345,-E9_2,12,0.0,334.0
1,1346,-E9_2,11,0.13170393512700684,313.0
1,1347,-E9_2,11,0.06705026319892722,324.0
1,1348,-E9_2,11,0.20779206645735185,335.0
1,1349,-E9_2,11,0.07546240328711137,346.0
1,1350,-E9_2,10,0.01347074575721152,313.0
1,1351,-E9_2,10,0.1717689511835004,280.0
1,1352,-E9_2,9,0.44150061162313564,246.0
1,1353,-E9_2,8,0.3327859636300541,213.0
1,1354,-E9_2,8,0.3006905496588867,180.0
1,1355,-E9_2,8,0.2267446896642712,147.0
1,1356,-E9_2,6,0.44199438932082447,112.0
1,1357,-E9_2,5,0.4004284989444372,85.0
1,1358,-E9_2,4,0.4174024773479431,58.0
1,1359,-E9_2,5,0.38765652037299003,63.0
1,1360,-E9_2,5,0.42320728779613853,37.0
1,1361,-E9_2,4,0.5242748545097484,20.0
1,1362,-E9_2,4,0.396708301324636,13.0
1,1363,-E9_2,4,0.4020523910394076,16.0
1,1364,-E9_2,5,0.31785337330908014,21.0
1,1365,-E9_2,6,0.24585595969663962,27.0
1,1366,-E9_2,7,0.21670835530609397,34.0
1,1367,-E9_2,8,0.14496236425685435,42.0
1,1368,-E9_2,9,0.12727341289691174,51.0
1,1369,-E9_2,9,0.09569102297579962,60.0
1,1370,-E9_2,10,0.03648202141362984,70.0
1,1371,-E9_2,11,0.01826183033653598,81.0
1,1372,-E9_2,11,0.012819442721449595,92.0
1,1373,-E9_2,12,0.00304795427979313,104.0
1,1374,-E9_2,12,0.0007472629891717834,116.0
1,1375,-E9_2,12,0.0004103706871386241,128.0
1,1376,-E9_2,12,0.00015623787956067485,140.0
1,1377,-E9_2,12,4.608919174735552e-05,152.0
1,1378,-E9_2,12,0.0,164.0
1,1379,-E9_2,12,0.0,176.0
1,1380,-E9_2,12,9.80171324767152e-06,188.0
1,1381,-E9_2,12,0.0,200.0
1,1382,-E9_2,12,0.0,212.0
1,1383,-E9_2,12,0.0,224.0
1,1384,-E9_2,11,0.08141680084513905,209.0
1,1385,-E9_2,10,0.056577868883912495,193.0
1,1386,-E9_2,9,0.25060763304377315,176.0
1,1387,-E9_2,8,0.6506148643704832,160.0
1,1388,-E9_2,8,0.22920788255282565,144.0
1,1389,-E9_2,7,0.34857044163812595,126.0
1,1390,-E9_2,6,0.5795235040102359,108.0
1,1391,-E9_2,6,0.5366540325660855,90.0
1,1392,-E9_2,9,0.5405969845941266,78.0
1,1393,-E9_2,7,0.6729154296607435,79.0
1,1394,-E9_2,7,0.5992533679644861,60.0
1,1395,-E9_2,7,0.3949313702027016,43.0
1,1396,-E9_2,7,0.16704460326044868,27.0
1,1397,-E9_2,9,0.06392787296728601,28.0
1,1398,-E9_2,9,0.06960986302978774,31.0
1,1399,-E9_2,10,0.04912440791427904,41.0
1,1400,-E9_2,11,0.028395967426941667,52.0
1,1401,-E9_2,11,0.025265761449847237,63.0
1,1402,-E9_2,11,0.026222723654353505,74.0
1,1403,-E9_2,11,0.020662157695269565,85.0
1,1404,-E9_2,11,0.03825921072795677,96.0
1,1405,-E9_2,10,0.2433156811647611,98.0
1,1406,-E9_2,9,0.24338996710985947,88.0
1,1407,-E9_2,11,0.02471955832839315,99.0
1,1408,-E9_2,12,0.0025050721472768323,111.0
1,1409,-E9_2,12,0.0005357239965261086,123.0
1,1410,-E9_2,12,0.0001673335293951913,135.0
1,1411,-E9_2,12,0.00010468071261665005,147.0
1,1412,-E9_2,12,0.0,159.0
1,1413,-E9_2,11,0.0589065159007816,152.0
1,1414,-E9_2,11,0.13125196796899288,141.0
1,1415,-E9_2,11,0.11228693798670801,152.0
1,1416,-E9_2,11,0.2261711185420883,163.0
1,1417,-E9_2,11,0.12168340996157546,174.0
1,1418,-E9_2,11,0.013068640247143192,185.0
1,1419,-E9_2,12,0.0008329025911180317,197.0
1,1420,-E9_2,11,0.043785755764547435,185.0
1,1421,-E9_2,11,0.016472257938920112,196.0
1,1422,-E9_2,12,0.0019113447640825224,208.0
1,1423,-E9_2,12,0.00036314278212390156,220.0
1,1424,-E9_2,12,0.0,232.0
1,1425,-E9_2,11,0.1599193105978581,218.0
1,1426,-E9_2,11,0.06234065544559653,229.0
1,1427,-E9_2,11,0.22044169940443434,240.0
1,1428,-E9_2,10,0.17629188749417946,220.0
1,1429,-E9_2,11,0.04229640047912634,231.0
1,1430,-E9_2,12,0.0029431178184063573,243.0
1,1431,-E9_2,12,1.3394310724901808e-05,255.0
1,1432,-E9_2,12,0.0,267.0
1,1433,-E9_2,12,0.0,279.0
1,1434,-E9_2,12,0.0,291.0
1,1435,-E9_2,12,0.006442028693776004,303.0
1,1436,-E9_2,10,0.17514318582029106,254.0
1,1437,-E9_2,10,0.17448453191904623,234.0
1,1438,-E9_2,10,0.28441832656652827,244.0
1,1439,-E9_2,11,0.07917727600219822,255.0
1,1440,-E9_2,11,0.005762762805869895,220.0
1,1441,-E9_2,10,0.19034649262449668,185.0
1,1442,-E9_2,9,0.5148881239554499,149.0
1,1443,-E9_2,8,0.3396439810924906,122.0
1,1444,-E9_2,8,0.2387750010497693,105.0
1,1445,-E9_2,8,0.31250891107753503,98.0
1,1446,-E9_2,5,0.5989657579530434,64.0
1,1447,-E9_2,5,0.3998192268214194,66.0
1,1448,-E9_2,6,0.3749175605798149,71.0
1,1449,-E9_2,6,0.1705167126025705,76.0
1,1450,-E9_2,7,0.09649917070367113,83.0
1,1451,-E9_2,8,0.05169463824412034,91.0
1,1452,-E9_2,11,0.02455126088890008,102.0
1,1453,-E9_2,10,0.08779221684684621,108.0
1,1454,-E9_2,9,0.41218493452039456,87.0
1,1455,-E9_2,7,0.2784705037831677,83.0
1,1456,-E9_2,9,0.374798426298754,92.0
1,1457,-E9_2,9,0.662358588901392,101.0
1,1458,-E9_2,9,0.481556703937626,117.0
1,1459,-E9_2,8,0.7310580738249413,111.0
1,1460,-E9_2,8,0.3619650891349891,119.0
1,1461,-E9_2,8,0.7163074458635845,118.0
1,1462,-E9_2,6,1.206602239239955,90.0
1,1463,-E9_2,5,0.8850325054689173,88.0
1,1464,-E9_2,5,0.9417394221897164,93.0
1,1465,-E9_2,7,0.9539079208536795,125.0
1,1466,-E9_2,6,0.6565989525771068,105.0
1,1467,-E9_2,6,1.0996600428456813,96.0
1,1468,-E9_2,6,1.1394545471436857,102.0
1,1469,-E9_2,6,1.4826463309352969,108.0
1,1470,-E9_2,6,1.6851357213899707,114.0
1,1471,-E9_2,6,1.503556109416153,120.0
1,1472,-E9_2,6,1.7697509275424967,126.0
1,1473,-E9_2,6,1.4069746690239353,132.0
1,1474,-E9_2,5,1.651628926327079,111.0
1,1475,-E9_2,3,1.408658589306864,57.0
1,1476,-E9_2,2,0.8808370725139,11.0
1,1477,-E9_2,1,0.9793219691712595,2.0
1,1478,-E9_2,1,0.8114568452266052,3.0
1,1479,-E9_2,0,1.0095385135110788,0.0
1,1480,-E9_2,0,1.2569031216239044,0.0
1,1481,-E9_2,0,1.4242389853625927,0.0
1,1482,-E9_2,0,1.5290215948632784,0.0
1,1483,-E9_2,0,1.4947457370678323,0.0
1,1484,-E9_2,0,0.8370784322656641,0.0
1,1485,-E9_2,1,1.204773676157725,1.0
1,1486,-E9_2,2,0.9745216972632023,3.0
1,1487,-E9_2,4,0.6954753247368427,48.0
1,1488,-E9_2,4,0.662443213101313,10.0
1,1489,-E9_2,5,0.588714577823572,15.0
1,1490,-E9_2,5,0.37434786353043437,20.0
1,1491,-E9_2,7,0.23535225864215692,27.0
1,1492,-E9_2,7,0.22696985242383808,34.0
1,1493,-E9_2,8,0.16056284737045498,42.0
1,1494,-E9_2,9,0.11568395379431742,51.0
1,1495,-E9_2,8,0.12541785253628904,51.0
1,1496,-E9_2,8,0.24371650575134526,52.0
1,1497,-E9_2,7,0.2932732144125607,53.0
1,1498,-E9_2,9,0.20188673576269792,62.0
1,1499,-E9_2,11,0.0057300710513696115,73.0
1,1500,-E9_2,11,0.0008093091966487164,84.0
1,1501,-E9_2,11,0.00020514474923930738,95.0
1,1502,-E9_2,11,3.832191747223411e-05,106.0
1,1503,-E9_2,11,0.0,117.0
1,1504,-E9_2,11,0.0,128.0
1,1505,-E9_2,9,0.1782297788360272,116.0
1,1506,-E9_2,8,0.21582082916471557,117.0
1,1507,-E9_2,8,0.16637337032101115,125.0
1,1508,-E9_2,9,0.08715729045008008,134.0
1,1509,-E9_2,9,0.06585283582726736,143.0
1,1510,-E9_2,10,0.059012926771041065,153.0
1,1511,-E9_2,10,0.014046328726207324,163.0
1,1512,-E9_2,11,0.0056241053520282615,174.0
1,1513,-E9_2,11,0.0014231658000793074,185.0
1,1514,-E9_2,11,0.0005951787598311658,196.0
1,1515,-E9_2,11,0.000152205354875658,207.0
1,1516,-E9_2,11,4.4041530363427554e-05,218.0
1,1517,-E9_2,11,9.796349835200561e-06,229.0
1,1518,-E9_2,11,0.0,240.0
1,1519,-E9_2,10,0.17955682306465778,224.0
1,1520,-E9_2,10,0.04596935972546643,234.0
1,1521,-E9_2,10,0.2320214612046856,244.0
1,1522,-E9_2,11,0.002554975962020274,255.0
1,1523,-E9_2,11,0.0007483838622333784,266.0
1,1524,-E9_2,11,6.813984771474143e-05,277.0
1,1525,-E9_2,11,1.362201152113769e-05,288.0
1,1526,-E9_2,11,0.0,299.0
1,1527,-E9_2,11,0.0,310.0
1,1528,-E9_2,10,0.2095152955565771,286.0
1,1529,-E9_2,10,0.0398736665885214,296.0
1,1530,-E9_2,9,0.19466196684591636,260.0
1,1531,-E9_2,8,0.16406409583080597,223.0
1,1532,-E9_2,8,0.4459537896880635,187.0
1,1533,-E9_2,7,0.3727671833078002,160.0
1,1534,-E9_2,7,0.3665893748264759,141.0
1,1535,-E9_2,5,0.5565523039858375,120.0
1,1536,-E9_2,4,0.9361288307855966,100.0
1,1537,-E9_2,4,0.8774094351095988,89.0
1,1538,-E9_2,2,0.5624025248950031,43.0
1,1539,-E9_2,4,0.5692323682285471,47.0
1,1540,-E9_2,3,0.9903285362968985,36.0
1,1541,-E9_2,3,0.6822237623927998,5.0
1,1542,-E9_2,3,0.5384990829778108,7.0
1,1543,-E9_2,2,0.47715359228649595,8.0
1,1544,-E9_2,4,0.3351903155830403,12.0
1,1545,-E9_2,5,0.27700573199877593,17.0
1,1546,-E9_2,6,0.24063477161432295,23.0
1,1547,-E9_2,6,0.17753601875546818,29.0
1,1548,-E9_2,6,0.12207045354387067,35.0
1,1549,-E9_2,7,0.07663555682351948,42.0
1,1550,-E9_2,8,0.19302421255002947,41.0
1,1551,-E9_2,9,0.132161912213322,50.0
1,1552,-E9_2,8,0.2254281653227824,50.0
1,1553,-E9_2,9,0.05201790327620228,59.0
1,1554,-E9_2,10,0.000351684295542988,69.0
1,1555,-E9_2,9,0.02516969063682259,77.0
1,1556,-E9_2,8,0.19201266222354602,74.0
1,1557,-E9_2,9,0.04445859715856226,83.0
1,1558,-E9_2,7,0.3897981364352058,62.0
1,1559,-E9_2,5,0.3234301446949842,43.0
1,1560,-E9_2,8,0.26907901764643877,73.0
1,1561,-E9_2,8,0.27769522493052506,58.0
1,1562,-E9_2,7,0.17764882622053196,53.0
1,1563,-E9_2,6,0.34189741149788144,37.0
1,1564,-E9_2,6,0.308092423731696,38.0
1,1565,-E9_2,6,0.43155775275037495,43.0
1,1566,-E9_2,5,0.23482760643763145,47.0
1,1567,-E9_2,5,0.7345943740493291,31.0
1,1568,-E9_2,6,0.8364662328963961,37.0
1,1569,-E9_2,7,0.7253216437507586,47.0
1,1570,-E9_2,5,1.026962085309194,46.0
1,1571,-E9_2,6,0.5806289688642218,52.0
1,1572,-E9_2,7,0.979724252362022,71.0
1,1573,-E9_2,5,1.0424288030620428,50.0
1,1574,-E9_2,4,1.0250599046628233,44.0
1,1575,-E9_2,5,1.1036859073889327,49.0
1,1576,-E9_2,5,0.9263386257286963,54.0
1,1577,-E9_2,7,0.5131228152418659,61.0
1,1578,-E9_2,7,0.1328126713224639,68.0
1,1579,-E9_2,7,0.06192225609452985,75.0
1,1580,-E9_2,7,0.04131014561849055,63.0
1,1581,-E9_2,7,0.03240215267541344,56.0
1,1582,-E9_2,8,0.20923578796137376,63.0
1,1583,-E9_2,8,0.3065662144652564,99.0
1,1584,-E9_2,7,0.189940720657718,76.0
1,1585,-E9_2,6,0.17830297871918596,54.0
1,1586,-E9_2,6,0.20754392955107734,60.0
1,1587,-E9_2,8,0.15549367142541712,83.0
1,1588,-E9_2,7,0.35363558394999245,73.0
1,1589,-E9_2,8,0.5383596250574669,81.0
1,1590,-E9_2,9,0.21185428742824247,90.0
1,1591,-E9_2,8,0.19064229503210742,97.0
1,1592,-E9_2,9,0.30788343240631755,106.0
1,1593,-E9_2,9,0.22270637222662407,115.0
1,1594,-E9_2,10,0.16439966074199738,125.0
1,1595,-E9_2,9,0.13175750373524783,106.0
1,1596,-E9_2,11,0.07097138405720575,117.0
1,1597,-E9_2,11,0.018435114649836323,128.0
1,1598,-E9_2,12,0.0026383608393334354,140.0
1,1599,-E9_2,12,0.00013197920817590965,152.0
1,1600,-E9_2,12,1.539085736532967e-05,164.0
1,1601,-E9_2,12,0.0,176.0
1,1602,-E9_2,11,0.029075000751631015,173.0
1,1603,-E9_2,10,0.18129386005238035,169.0
1,1604,-E9_2,9,0.5125755600352169,172.0
1,1605,-E9_2,9,0.4778923195835641,158.0
1,1606,-E9_2,8,0.3310325361363701,152.0
1,1607,-E9_2,8,0.2224380351605607,149.0
1,1608,-E9_2,9,0.1261223537871631,158.0
1,1609,-E9_2,11,0.05753028160194124,169.0
1,1610,-E9_2,11,0.012603902234830856,180.0
1,1611,-E9_2,12,0.0013176555706731752,192.0
1,1612,-E9_2,12,0.000658835979187256,204.0
1,1613,-E9_2,12,0.0002885676651775209,216.0
1,1614,-E9_2,12,0.0001232326551358657,228.0
1,1615,-E9_2,11,0.18937552839051933,229.0
1,1616,-E9_2,11,0.03308393463074144,240.0
1,1617,-E9_2,11,0.14786548873224212,251.0
1,1618,-E9_2,11,0.22877706253136912,262.0
1,1619,-E9_2,11,0.015789098282909596,273.0
1,1620,-E9_2,10,0.12636715157179068,225.0
1,1621,-E9_2,8,0.3988817821199568,177.0
1,1622,-E9_2,6,0.6817474497213496,130.0
1,1623,-E9_2,7,0.4662531768917271,95.0
1,1624,-E9_2,6,0.6735442276561644,71.0
1,1625,-E9_2,6,0.5340054215799019,48.0
1,1626,-E9_2,4,0.9147952993528886,27.0
1,1627,-E9_2,2,0.6553490516468847,9.0
1,1628,-E9_2,3,0.5347140457902391,4.0
1,1629,-E9_2,4,0.481181969120237,8.0
1,1630,-E9_2,4,0.4503429057404532,12.0
1,1631,-E9_2,4,0.3611114253916947,16.0
1,1632,-E9_2,5,0.18449381325211428,21.0
1,1633,-E9_2,8,0.07069164216715451,39.0
1,1634,-E9_2,9,0.0603050899737305,48.0
1,1635,-E9_2,9,0.0421288343563378,57.0
1,1636,-E9_2,9,0.03636300746568623,57.0
1,1637,-E9_2,10,0.01985776136228057,58.0
1,1638,-E9_2,10,0.014241204753792357,59.0
1,1639,-E9_2,10,0.0754229952598967,62.0
1,1640,-E9_2,9,0.04829313523794396,64.0
1,1641,-E9_2,9,0.16320937774970753,60.0
1,1642,-E9_2,11,0.011364530218501161,88.0
1,1643,-E9_2,10,0.09041161439843809,80.0
1,1644,-E9_2,9,0.3085206456209817,81.0
1,1645,-E9_2,9,0.5509709241307363,90.0
1,1646,-E9_2,9,0.40994842434483586,99.0
1,1647,-E9_2,9,0.6525209520964911,108.0
1,1648,-E9_2,7,0.5552693791610382,90.0
1,1649,-E9_2,7,0.5960470182837583,97.0
1,1650,-E9_2,9,0.8259623460452346,128.0
1,1651,-E9_2,7,0.765813129482385,94.0
1,1652,-E9_2,7,1.346942494975116,101.0
1,1653,-E9_2,7,0.9786002600736414,108.0
1,1654,-E9_2,8,1.1268489770625243,117.0
1,1655,-E9_2,6,1.5503127682372142,107.0
1,1656,-E9_2,5,1.5203616400413995,98.0
1,1657,-E9_2,5,1.6876757244126162,96.0
1,1658,-E9_2,4,1.8414218316102255,99.0
1,1659,-E9_2,4,2.135077002906277,103.0
1,1660,-E9_2,5,1.6713208345615898,108.0
1,1661,-E9_2,5,2.003029719681341,113.0
1,1662,-E9_2,5,1.6510908114739298,116.0
1,1663,-E9_2,4,2.3134611967627614,119.0
1,1664,-E9_2,4,2.6139797556577555,123.0
1,1665,-E9_2,4,2.041269652007765,127.0
1,1666,-E9_2,4,1.6408307734969299,88.0
1,1667,-E9_2,4,1.377906426383948,62.0
1,1668,-E9_2,4,1.0913225618172497,34.0
1,1669,-E9_2,3,0.9243796446786441,5.0
1,1670,-E9_2,2,0.7364523050075836,4.0
1,1671,-E9_2,3,0.5210356692446888,7.0
1,1672,-E9_2,4,0.5192403348385319,11.0
1,1673,-E9_2,5,0.4073505479184672,25.0
