step,avg_delay,avg_queue,max_queue,throughput,cumulative_reward
465,36.56741573033708,1.25,2,0,-21623.711199596717
466,36.82022471910113,1.1666666666666667,2,0,-21701.518315701585
467,37.06741573033708,1.0,2,0,-21779.65314716226
468,37.29213483146067,0.8333333333333334,2,0,-21858.070750158513
469,37.52247191011236,0.6666666666666666,2,0,-21936.782360645404
470,37.735955056179776,0.6666666666666666,2,0,-22015.92093742443
471,38.00568181818182,0.6666666666666666,2,1,-22092.598967727463
472,38.6551724137931,0.6666666666666666,2,1,-22170.575979221714
473,38.867816091954026,0.6666666666666666,2,0,-22251.97827807229
474,39.51162790697674,0.6666666666666666,2,1,-22331.668200552907
475,39.7093023255814,0.6666666666666666,2,0,-22414.753471870736
476,39.895348837209305,0.6666666666666666,2,0,-22498.21083621182
477,40.075581395348834,0.6666666666666666,2,0,-22582.028665669182
478,40.24418604651163,0.6666666666666666,2,0,-22666.183704428873
479,40.424418604651166,0.6666666666666666,2,0,-22750.699208304843
480,40.616279069767444,0.6666666666666666,2,0,-22835.598433111045
481,40.80232558139535,0.6666666666666666,2,0,-22920.869750940503
482,40.98255813953488,0.6666666666666666,2,0,-23006.50153388624
483,40.21590909090909,0.6666666666666666,2,0,-23090.600018734724
484,40.375,0.6666666666666666,2,0,-23175.01668540139
485,39.48823529411764,0.6666666666666666,2,3,-23248.659822656293
486,38.83529411764706,0.6666666666666666,2,1,-23326.997077558255
487,38.99411764705882,0.6666666666666666,2,0,-23408.65197951904
488,38.845238095238095,0.6666666666666666,2,1,-23487.00912237618
489,38.226190476190474,0.6666666666666666,2,1,-23564.128169995227
490,37.75609756097561,0.6666666666666666,2,2,-23637.307031783846
491,37.475903614457835,0.6666666666666666,2,0,-23715.925505679428
492,37.38414634146341,0.6666666666666666,2,1,-23791.36046502902
493,36.72784810126582,0.6666666666666666,2,3,-23859.48282789822
494,36.48125,0.6666666666666666,2,0,-23936.111994564886
495,36.424050632911396,0.6666666666666666,2,1,-24009.626762497377
496,35.62820512820513,0.6666666666666666,2,2,-24078.549839420455
497,35.58441558441559,0.6666666666666666,2,1,-24150.385337255953
498,35.56578947368421,0.6666666666666666,2,1,-24222.183582869988
499,35.078947368421055,0.6666666666666666,2,1,-24293.008144273495
500,34.810810810810814,0.6666666666666666,2,2,-24360.296432561783
501,34.6,0.6666666666666666,2,0,-24433.163099228448
502,34.62837837837838,0.6666666666666666,2,1,-24503.086522651873
503,33.74305555555556,0.6666666666666666,2,3,-24565.23930042965
504,34.041666666666664,0.8333333333333334,2,0,-24637.155967096318
505,33.65277777777778,0.8333333333333334,2,1,-24705.29485598521
506,33.40845070422535,0.9166666666666666,2,2,-24770.028424060325
507,33.725352112676056,0.8333333333333334,2,0,-24841.31246161901
508,33.857142857142854,0.9166666666666666,2,1,-24909.943413999965
509,33.666666666666664,0.9166666666666666,2,2,-24975.193413999965
510,34.029411764705884,0.9166666666666666,2,1,-25044.16890419604
511,33.9264705882353,1.0,2,1,-25113.021845372514
512,34.30597014925373,0.9166666666666666,2,1,-25182.550452337688
513,34.86923076923077,1.0,2,2,-25250.28891387615
514,34.86923076923077,1.0,2,1,-25321.02737541461
515,35.4296875,1.0833333333333333,2,1,-25392.970083747943
516,35.253846153846155,1.0833333333333333,2,0,-25467.561109388967
517,35.62307692307692,1.0833333333333333,2,0,-25542.890596568453
518,35.98461538461538,1.0833333333333333,2,0,-25618.943160671017
519,36.65625,1.0833333333333333,2,1,-25693.33899400435
520,36.42307692307692,1.1666666666666667,2,0,-25770.35181451717
521,36.15151515151515,1.1666666666666667,2,0,-25846.821511486865
522,36.69230769230769,1.1666666666666667,2,1,-25921.372793538147
523,36.93076923076923,0.8333333333333334,2,0,-25999.06766533302
524,37.146153846153844,0.75,2,0,-26077.109973025326
525,37.323076923076925,0.5,2,0,-26155.25612687148
526,36.93181818181818,0.5833333333333334,2,0,-26232.70309656845
527,36.514925373134325,0.5833333333333334,2,0,-26309.31628064805
528,36.634328358208954,0.5833333333333334,2,0,-26386.168270697803
529,36.73880597014925,0.5833333333333334,2,0,-26463.229215971434
530,36.8134328358209,0.5833333333333334,2,0,-26540.43941497641
531,36.345588235294116,0.5833333333333334,2,0,-26616.71392478033
532,36.38970588235294,0.5833333333333334,2,0,-26693.07666987837
533,35.891304347826086,0.6666666666666666,2,0,-26768.52594524069
534,35.905797101449274,0.6666666666666666,2,0,-26844.004206110254
535,35.89855072463768,0.6666666666666666,2,0,-26919.467974226198
536,35.378571428571426,0.6666666666666666,2,0,-26993.89178375001
537,34.894366197183096,0.6666666666666666,2,0,-27067.34718281104
538,34.4375,0.6666666666666666,2,0,-27139.88884947771
539,34.46527777777778,1.0,2,0,-27212.819405033264
540,33.554054054054056,1.0,2,0,-27283.92751314137
541,32.648648648648646,1.0,2,1,-27350.224810438667
542,31.777027027027028,1.3333333333333333,2,1,-27415.112197826056
543,30.91891891891892,1.3333333333333333,2,1,-27478.28336899723
544,30.58,1.3333333333333333,2,0,-27543.77670233056
545,29.826666666666668,1.3333333333333333,2,1,-27604.763368997228
546,28.965753424657535,1.3333333333333333,2,2,-27661.028209179876
547,28.23972602739726,1.3333333333333333,2,1,-27718.840994568003
548,27.966216216216218,1.3333333333333333,2,0,-27779.10676033377
549,27.15972222222222,1.3333333333333333,2,2,-27831.759538111546
550,25.65277777777778,1.25,2,2,-27881.3150936671
551,25.410958904109588,1.1666666666666667,2,0,-27936.303678141987
552,24.37162162162162,1.0,2,1,-27986.04692138523
553,24.466216216216218,0.8333333333333334,2,0,-28038.812687150996
554,24.28,0.8333333333333334,2,0,-28091.20602048433
555,24.413333333333334,0.6666666666666666,2,0,-28143.69935381766
556,23.915584415584416,0.6666666666666666,2,0,-28195.197189315495
557,23.762820512820515,0.6666666666666666,2,0,-28246.389497007804
558,23.92948717948718,0.6666666666666666,2,0,-28297.915138033444
559,24.096153846153847,0.6666666666666666,2,0,-28349.774112392417
560,23.66875,0.6666666666666666,2,0,-28400.778279059083
561,23.0,0.6666666666666666,2,0,-28450.44494572575
562,22.916666666666668,0.9166666666666666,2,0,-28500.19494572575
563,23.11904761904762,1.0,2,0,-28550.433040963846
564,23.333333333333332,0.9166666666666666,2,0,-28601.016374297178
565,23.547619047619047,1.25,2,0,-28652.361612392415
566,23.21511627906977,1.1666666666666667,2,0,-28702.95851161722
567,23.183908045977013,1.1666666666666667,2,0,-28753.49299437584
568,23.164772727272727,1.1666666666666667,2,0,-28803.98920649705
569,23.28735632183908,1.25,2,1,-28851.81391914073
570,23.557471264367816,1.25,2,0,-28903.17886166947
571,23.176470588235293,1.25,2,3,-28944.78180284594
572,23.197674418604652,1.3333333333333333,2,0,-28995.510485016483
573,23.2183908045977,1.3333333333333333,2,0,-29046.280599959013
574,23.517857142857142,1.3333333333333333,2,3,-29088.64964757806
575,23.50588235294118,1.3333333333333333,2,0,-29139.994745617274
576,23.61904761904762,1.3333333333333333,2,1,-29188.5661741887
577,23.570588235294117,1.0,2,0,-29239.70735065929
578,23.78235294117647,0.8333333333333334,2,0,-29291.105389874974
579,23.958823529411763,0.75,2,0,-29342.7730369338
580,24.152941176470588,0.6666666666666666,2,0,-29394.745585953406
581,24.023529411764706,0.6666666666666666,2,2,-29440.459311443603
582,24.205882352941178,0.6666666666666666,2,0,-29492.537742816152
583,24.093023255813954,1.0,2,0,-29544.72378932778
584,24.25581395348837,1.0,2,0,-29597.23541723476
585,24.694117647058825,1.1666666666666667,2,1,-29647.790319195545
586,24.546511627906977,1.3333333333333333,2,0,-29701.216675784694
587,24.686046511627907,1.3333333333333333,2,0,-29754.92210214128
588,25.141176470588235,1.3333333333333333,2,1,-29806.53778841579
589,25.0,1.3333333333333333,2,0,-29860.87112174912
590,25.156976744186046,1.3333333333333333,2,0,-29915.518408570828
591,25.343023255813954,1.3333333333333333,2,0,-29970.53778841579
592,25.540697674418606,1.3333333333333333,2,0,-30025.95251709796
593,25.761627906976745,1.3333333333333333,2,0,-30081.809106245248
594,25.695402298850574,1.3333333333333333,2,0,-30137.533244176284
595,25.24137931034483,1.3333333333333333,2,1,-30189.349336130308
596,24.47159090909091,1.3333333333333333,2,1,-30239.625851281824
597,23.813953488372093,1.3333333333333333,2,2,-30285.5870915919
598,23.52840909090909,1.3333333333333333,2,0,-30336.977243107052
599,23.761363636363637,1.1666666666666667,2,0,-30388.666637046445
600,24.005681818181817,1.0833333333333333,2,0,-30440.76133401614
601,23.96629213483146,0.8333333333333334,2,0,-30492.527251619136
602,24.202247191011235,0.75,2,0,-30544.68174600116
603,24.6875,0.6666666666666666,2,1,-30594.723412667827
604,24.880681818181817,0.6666666666666666,2,1,-30645.15144297086
605,25.125,0.6666666666666666,2,0,-30699.068109637527
606,25.369318181818183,0.75,2,0,-30753.556746001163
607,25.607954545454547,0.75,2,0,-30808.52265509207
608,25.829545454545453,0.9166666666666666,2,0,-30864.098412667827
609,26.051136363636363,0.9166666666666666,2,0,-30920.117352061767
610,26.289772727272727,1.0833333333333333,2,0,-30976.780230849647
611,26.52840909090909,1.1666666666666667,2,0,-31034.00371569813
612,26.78409090909091,1.1666666666666667,2,0,-31091.73856418298
613,27.051136363636363,1.3333333333333333,2,0,-31150.174170243587
614,27.335227272727273,1.25,2,0,-31209.094624789042
615,27.625,1.25,2,0,-31268.594624789042
616,27.60674157303371,1.25,2,0,-31328.05810793511
617,27.54494382022472,1.25,2,1,-31384.39799557556
618,27.363636363636363,1.25,2,2,-31437.375268302832
619,27.64367816091954,1.25,2,1,-31493.91262462467
620,27.982558139534884,1.3333333333333333,2,1,-31551.211074237075
621,28.25294117647059,1.3333333333333333,2,1,-31609.05028992335
622,28.50588235294118,1.1666666666666667,2,0,-31670.228721295898
623,28.086206896551722,1.0,2,0,-31730.401135089003
624,28.310344827586206,0.8333333333333334,2,0,-31790.85515807751
625,27.876404494382022,0.6666666666666666,2,0,-31850.27463373294
626,28.078651685393258,0.75,2,0,-31910.181937103727
627,28.252808988764045,0.6666666666666666,2,0,-31970.354221747923
628,28.727272727272727,0.6666666666666666,2,1,-32028.475433869135
629,29.17241379310345,0.9166666666666666,2,1,-32087.73692812201
630,29.333333333333332,1.0,2,0,-32150.403594788677
631,29.50574712643678,1.25,2,0,-32213.66508904155
632,29.660919540229884,1.3333333333333333,2,0,-32277.320261455345
633,29.78735632183908,1.3333333333333333,2,0,-32341.228307432357
634,29.93103448275862,1.3333333333333333,2,0,-32405.423709731207
635,30.086206896551722,1.3333333333333333,2,0,-32469.929456857644
636,30.24137931034483,1.3333333333333333,2,0,-32534.74554881167
637,30.408045977011493,1.3333333333333333,2,0,-32599.894974099025
638,30.586206896551722,1.3333333333333333,2,0,-32665.400721225462
639,30.770114942528735,1.3333333333333333,2,0,-32731.274284443854
640,30.948275862068964,1.3333333333333333,2,0,-32797.50416950133
641,31.10919540229885,1.3333333333333333,2,0,-32864.055893639255
642,28.841176470588234,1.3333333333333333,2,4,-32914.07157991377
643,28.680232558139537,1.1666666666666667,2,0,-32975.598711696715
644,28.511494252873565,1.0,2,0,-33036.621700202464
645,28.649425287356323,0.9166666666666666,2,0,-33097.83721744384
646,28.798850574712645,0.75,2,0,-33159.184918593266
647,28.936781609195403,0.6666666666666666,2,0,-33220.72514847833
648,29.430232558139537,0.6666666666666666,2,1,-33280.25228026127
649,29.593023255813954,0.6666666666666666,2,0,-33343.10499343957
650,29.767441860465116,0.6666666666666666,2,0,-33406.306543827166
651,29.947674418604652,0.6666666666666666,2,0,-33469.868559331044
652,30.13372093023256,0.6666666666666666,2,0,-33533.802667858174
653,30.325581395348838,0.6666666666666666,2,0,-33598.12049731554
654,30.17816091954023,0.6666666666666666,2,0,-33662.14348582129
655,30.396551724137932,0.6666666666666666,2,0,-33726.60325593623
656,30.60919540229885,0.6666666666666666,2,0,-33791.48831340749
657,30.839080459770116,0.6666666666666666,2,0,-33856.8331409937
658,31.080459770114942,0.6666666666666666,2,0,-33922.6607272006
659,30.977272727272727,1.0,2,0,-33988.615272655145
660,30.818181818181817,0.9166666666666666,2,1,-34051.168302958176
661,31.073863636363637,1.0,2,0,-34117.316030230904
662,30.74712643678161,1.25,2,2,-34177.06028310447
663,30.664772727272727,1.1666666666666667,2,0,-34242.55649522568
664,30.971264367816094,1.1666666666666667,2,1,-34305.66569062798
665,31.25862068965517,1.1666666666666667,2,0,-34372.34959867396
666,31.50588235294118,1.25,2,2,-34433.61136337984
667,31.746987951807228,1.25,2,2,-34495.35533928345
668,31.294117647058822,1.25,2,0,-34562.19357457757
669,30.91176470588235,1.25,2,2,-34622.26710398933
670,30.764705882352942,1.3333333333333333,2,1,-34685.129849087374
671,31.03529411764706,1.3333333333333333,2,0,-34751.533770656
672,31.270588235294117,1.3333333333333333,2,0,-34818.408280459924
673,31.49404761904762,1.1666666666666667,2,1,-34882.56304236469
674,31.323529411764707,1.0,2,0,-34949.21010118822
675,31.511764705882353,0.75,2,0,-35015.983630599985
676,32.24096385542169,0.75,2,2,-35078.215558310825
677,32.017857142857146,0.6666666666666666,2,0,-35145.91793926321
678,31.78235294117647,0.6666666666666666,2,0,-35213.14931181222
679,31.9,0.6666666666666666,2,0,-35280.61597847889
680,31.66860465116279,0.9166666666666666,2,0,-35347.86985444788
681,31.419540229885058,1.0,2,0,-35414.708934907656
682,31.528735632183906,1.3333333333333333,2,0,-35482.09973950536
683,31.632183908045977,1.3333333333333333,2,0,-35549.69744065478
684,31.74137931034483,1.3333333333333333,2,0,-35617.513532608806
685,31.85632183908046,1.3333333333333333,2,0,-35685.5595096203
686,31.971264367816094,1.3333333333333333,2,0,-35753.83537168927
687,32.09770114942529,1.3333333333333333,2,0,-35822.36410732145
688,32.235632183908045,1.3333333333333333,2,0,-35891.1687050226
689,32.39080459770115,1.3333333333333333,2,0,-35960.28364755134
690,32.55172413793103,1.3333333333333333,2,0,-36029.72042916054
691,32.735632183908045,1.3333333333333333,2,0,-36099.52502686169
692,32.53409090909091,1.3333333333333333,2,0,-36168.9265420132
693,31.49425287356322,1.3333333333333333,2,2,-36230.24838109366
694,30.441860465116278,1.3333333333333333,2,2,-36289.465435357226
695,30.270114942528735,1.1666666666666667,2,0,-36354.17233190895
696,30.43103448275862,0.9166666666666666,2,0,-36418.95106754114
697,30.580459770114942,0.8333333333333334,2,0,-36483.9453204147
698,30.74137931034483,0.8333333333333334,2,0,-36549.26141236872
699,30.89080459770115,0.6666666666666666,2,0,-36614.709688230796
700,31.04022988505747,0.6666666666666666,2,0,-36680.45681466758
701,31.20689655172414,0.9166666666666666,2,0,-36746.787274437695
702,31.344827586206897,0.9166666666666666,2,0,-36813.39359627677
703,31.837209302325583,1.0,2,1,-36878.06801488142
704,31.976744186046513,1.25,2,0,-36946.27150325351
705,32.098837209302324,1.1666666666666667,2,0,-37014.63584433879
706,32.25581395348837,1.1666666666666667,2,0,-37083.31413891243
707,32.406976744186046,1.1666666666666667,2,0,-37152.29475906747
708,32.55813953488372,1.25,2,0,-37221.66103813724
709,32.74418604651163,1.25,2,0,-37291.39941023026
710,32.94186046511628,1.3333333333333333,2,0,-37361.616464493825
711,33.145348837209305,1.3333333333333333,2,0,-37432.24049550158
712,33.372093023255815,1.3333333333333333,2,0,-37503.31801488143
713,33.195402298850574,1.3333333333333333,2,0,-37574.042152812464
714,32.65294117647059,1.3333333333333333,2,3,-37634.681368498736
715,32.35294117647059,1.3333333333333333,2,1,-37700.72058418501
716,32.151162790697676,1.0,2,0,-37769.022909766405
717,32.31395348837209,0.9166666666666666,2,0,-37837.56748340982
718,32.46511627906977,0.75,2,0,-37906.247715967955
719,32.622093023255815,0.6666666666666666,2,0,-37975.15856868113
720,32.76162790697674,0.6666666666666666,2,0,-38044.34849116175
721,33.660714285714285,0.6666666666666666,2,2,-38109.33658639984
722,33.82738095238095,0.9166666666666666,2,0,-38180.90801497127
723,33.976190476190474,1.0,2,0,-38252.86039592365
724,34.11904761904762,1.25,2,0,-38325.34849116174
725,34.26190476190476,1.3333333333333333,2,0,-38398.20563401889
726,34.398809523809526,1.3333333333333333,2,0,-38471.33658639984
727,34.56547619047619,1.3333333333333333,2,0,-38544.80087211412
728,34.73809523809524,1.3333333333333333,2,0,-38618.61039592365
729,34.92261904761905,1.3333333333333333,2,0,-38692.78896735222
730,35.142857142857146,1.3333333333333333,2,0,-38767.40801497127
731,35.392857142857146,1.3333333333333333,2,0,-38842.527062590314
732,35.67261904761905,1.3333333333333333,2,0,-38918.20563401889
733,35.95238095238095,1.3333333333333333,2,0,-38994.44372925698
734,35.10843373493976,1.3333333333333333,2,2,-39062.99393006019
735,34.60843373493976,1.25,2,1,-39133.46079753007
736,34.1144578313253,1.1666666666666667,2,1,-39202.85637985938
737,33.982142857142854,1.0,2,0,-39274.820665573665
738,34.232142857142854,0.8333333333333334,2,0,-39347.11828462128
739,34.48809523809524,0.9166666666666666,2,0,-39420.01114176414
740,34.73809523809524,0.6666666666666666,2,0,-39493.15399890699
741,34.982142857142854,0.6666666666666666,2,0,-39566.78495128795
742,35.23809523809524,0.9166666666666666,2,0,-39641.1778084308
743,35.482142857142854,1.0,2,0,-39716.142094145085
744,35.305882352941175,1.0833333333333333,2,0,-39790.8371921843
745,35.54705882352941,1.25,2,0,-39866.18130983136
746,35.78823529411765,1.1666666666666667,2,0,-39941.92444708626
747,36.04117647058823,1.1666666666666667,2,0,-40018.173466694105
748,36.294117647058826,1.1666666666666667,2,0,-40094.92836865489
749,36.55294117647059,1.25,2,0,-40172.284251007826
750,36.82941176470588,1.25,2,0,-40250.19307453724
751,37.11764705882353,1.25,2,0,-40328.67836865489
752,37.423529411764704,1.3333333333333333,2,0,-40407.85876081175
753,37.73529411764706,1.3333333333333333,2,0,-40487.66268238038
754,37.845238095238095,1.3333333333333333,2,1,-40564.68649190419
755,37.04705882352941,1.3333333333333333,2,1,-40640.113942884585
756,36.747058823529414,1.3333333333333333,2,1,-40714.941393864974
757,36.39411764705882,1.25,2,1,-40788.97962915909
758,36.19767441860465,1.0,2,0,-40865.3749779963
759,36.424418604651166,0.75,2,0,-40941.9738152056
760,36.633720930232556,0.75,2,0,-41018.99125706607
761,36.83139534883721,0.6666666666666666,2,0,-41096.32071443041
762,37.01162790697674,0.6666666666666666,2,0,-41174.01063691103
763,37.18604651162791,0.6666666666666666,2,0,-41252.04939660095
764,36.9367816091954,0.9166666666666666,2,0,-41329.83962648601
765,37.09770114942529,1.0,2,0,-41408.03502878486
766,37.270114942528735,1.25,2,0,-41486.825258669924
767,37.4080459770115,1.3333333333333333,2,0,-41565.97468395728
768,37.54022988505747,1.3333333333333333,2,0,-41645.38847706073
769,37.689655172413794,1.3333333333333333,2,0,-41725.101120738895
770,37.82183908045977,1.3333333333333333,2,0,-41805.078132233146
771,37.95977011494253,1.3333333333333333,2,0,-41885.33100579636
772,38.12068965517241,1.3333333333333333,2,0,-41965.90571844004
773,38.28735632183908,1.3333333333333333,2,0,-42046.81376441705
774,38.44252873563219,1.3333333333333333,2,0,-42128.03215522165
775,38.5919540229885,1.3333333333333333,2,0,-42209.54939660096
776,38.729885057471265,1.3333333333333333,2,0,-42291.342500049235
777,37.67045454545455,1.1666666666666667,2,1,-42367.85007580681
778,37.48850574712644,1.1666666666666667,2,1,-42443.993753967734
779,36.14367816091954,0.9166666666666666,2,2,-42514.197776956236
780,36.264367816091955,0.8333333333333334,2,0,-42590.55984592175
781,36.81976744186046,0.75,2,1,-42664.94938080547
782,36.97674418604651,0.6666666666666666,2,0,-42742.56953584423
783,37.13953488372093,0.6666666666666666,2,0,-42820.51527227834
784,37.33139534883721,0.9166666666666666,2,0,-42899.09472964268
785,37.51744186046512,1.0,2,0,-42978.12961336361
786,37.69767441860465,1.25,2,0,-43057.77496220082
787,37.45977011494253,1.1666666666666667,2,0,-43136.86116909737
788,37.64942528735632,1.1666666666666667,2,0,-43216.32668633875
789,37.867816091954026,1.1666666666666667,2,0,-43296.22898518932
790,38.07471264367816,1.1666666666666667,2,0,-43376.545077143346
791,38.28735632183908,1.25,2,0,-43457.36978978702
792,38.51149425287356,1.25,2,0,-43538.64277829277
793,38.747126436781606,1.25,2,0,-43620.387031166334
794,38.99425287356322,1.3333333333333333,2,0,-43702.708870246795
795,39.229885057471265,1.3333333333333333,2,0,-43785.50197369507
796,39.23837209302326,1.3333333333333333,2,1,-43865.31205121445
797,38.53977272727273,1.25,2,0,-43946.641596669
798,37.598837209302324,1.0,2,3,-44016.8392710876
799,37.78488372093023,0.8333333333333334,2,1,-44093.24237186279
800,37.94767441860465,0.6666666666666666,2,0,-44172.80438736667
801,38.093023255813954,0.6666666666666666,2,0,-44252.657100544966
802,38.23255813953488,0.6666666666666666,2,0,-44332.7888834907
803,38.343023255813954,0.6666666666666666,2,0,-44413.141596669
804,38.46511627906977,1.0,2,0,-44494.071829227134
805,38.58139534883721,1.0833333333333333,2,0,-44575.31795325814
806,39.11176470588235,1.25,2,1,-44654.791482669905
807,39.22352941176471,1.3333333333333333,2,0,-44737.57187482677
808,39.33529411764706,1.3333333333333333,2,0,-44820.575796395395
809,39.470588235294116,1.3333333333333333,2,0,-44903.85030619932
810,39.60588235294118,1.3333333333333333,2,0,-44987.39540423853
811,39.747058823529414,1.3333333333333333,2,0,-45071.22285521892
812,39.88235294117647,1.3333333333333333,2,0,-45155.320894434604
813,40.04705882352941,1.3333333333333333,2,0,-45239.748345415
814,40.205882352941174,1.3333333333333333,2,0,-45324.493443454216
815,40.37647058823529,1.3333333333333333,2,0,-45409.57971796402
816,40.54117647058823,1.3333333333333333,2,0,-45494.99540423853
817,39.46511627906977,1.3333333333333333,2,1,-45575.25897013
818,39.311764705882354,1.3333333333333333,2,1,-45655.2158328751
819,38.55172413793103,1.1666666666666667,2,0,-45736.48594781763
820,38.10588235294118,1.0,2,2,-45810.69771252351
821,38.22352941176471,0.8333333333333334,2,0,-45890.97810468038
822,38.35294117647059,0.75,2,0,-45971.43398703332
823,38.476470588235294,0.6666666666666666,2,0,-46052.05359487646
824,38.582352941176474,0.6666666666666666,2,0,-46132.88496742548
825,38.72352941176471,0.9166666666666666,2,0,-46214.24869291568
826,38.82941176470588,0.9166666666666666,2,0,-46295.824183111756
827,39.42261904761905,1.1666666666666667,2,1,-46375.836087873664
828,39.57142857142857,1.25,2,0,-46459.22894501652
829,39.69642857142857,1.1666666666666667,2,0,-46542.788468826046
830,39.88690476190476,1.1666666666666667,2,0,-46626.72894501652
831,40.05357142857143,1.25,2,0,-46711.086087873664
832,40.23809523809524,1.25,2,0,-46795.812278349855
833,40.470238095238095,1.25,2,0,-46881.00275454033
834,40.720238095238095,1.25,2,0,-46966.6932307308
835,40.970238095238095,1.3333333333333333,2,0,-47052.96704025461
836,41.226190476190474,1.3333333333333333,2,0,-47139.75275454033
837,40.74404761904762,1.3333333333333333,2,1,-47222.574183111756
838,39.993975903614455,1.3333333333333333,2,2,-47300.89546825232
839,39.0,1.25,2,1,-47380.14546825232
840,39.214285714285715,1.0,2,0,-47462.57403968089
841,39.404761904761905,0.9166666666666666,2,0,-47545.30023015708
842,39.57738095238095,0.6666666666666666,2,0,-47628.12165872851
843,39.75,0.6666666666666666,2,0,-47711.28832539517
844,39.892857142857146,0.6666666666666666,2,0,-47794.740706347555
845,40.041666666666664,0.6666666666666666,2,0,-47878.490706347555
846,40.19642857142857,0.9166666666666666,2,0,-47962.80023015708
847,40.31547619047619,1.0,2,0,-48047.431182538036
848,40.44047619047619,1.1666666666666667,2,0,-48132.478801585654
849,40.54761904761905,1.3333333333333333,2,0,-48217.907373014226
850,40.660714285714285,1.3333333333333333,2,0,-48303.56213491899
851,40.785714285714285,1.3333333333333333,2,0,-48389.46689682375
852,40.92857142857143,1.3333333333333333,2,0,-48475.657373014226
853,41.07738095238095,1.3333333333333333,2,0,-48562.14546825232
854,41.25595238095238,1.3333333333333333,2,0,-48648.990706347555
855,41.44642857142857,1.3333333333333333,2,0,-48736.216896823746
856,41.642857142857146,1.3333333333333333,2,0,-48823.83594444279
857,41.857142857142854,1.3333333333333333,2,0,-48911.88356349041
858,41.55294117647059,1.3333333333333333,2,0,-48999.322779176684
859,40.69642857142857,1.3333333333333333,2,2,-49079.048969652875
860,40.07738095238095,1.3333333333333333,2,1,-49160.53706489097
861,39.752941176470586,1.1666666666666667,2,0,-49244.20961391058
862,39.89411764705882,1.0,2,0,-49327.997849204694
863,39.74404761904762,0.8333333333333334,2,1,-49408.31927777612
864,39.88690476190476,0.8333333333333334,2,0,-49491.92642063327
865,40.00595238095238,0.6666666666666666,2,0,-49575.60499206184
866,40.11904761904762,0.6666666666666666,2,0,-49659.5097539666
867,40.26190476190476,0.9166666666666666,2,0,-49743.950230157076
868,39.911764705882355,1.0,2,0,-49827.77375956884
869,40.03529411764706,1.25,2,0,-49912.09434780413
870,40.15294117647059,1.25,2,0,-49996.65023015707
871,40.252941176470586,1.1666666666666667,2,0,-50081.322779176684
872,40.38235294117647,1.1666666666666667,2,0,-50166.254151725705
873,40.51176470588236,1.1666666666666667,2,0,-50251.444347804136
874,40.62352941176471,1.25,2,0,-50336.941406627666
875,40.747058823529414,1.25,2,0,-50422.685524274726
876,40.9,1.3333333333333333,2,0,-50508.81885760806
877,41.05294117647059,1.3333333333333333,2,0,-50595.25807329433
878,41.21764705882353,1.3333333333333333,2,0,-50682.026700745315
879,40.65882352941176,1.3333333333333333,2,1,-50764.67768113747
880,39.93103448275862,1.3333333333333333,2,0,-50848.87308343632
881,39.582352941176474,1.3333333333333333,2,2,-50926.37112265201
882,38.622093023255815,1.3333333333333333,2,1,-51004.94864203186
883,38.843023255813954,1.3333333333333333,2,0,-51086.96802187682
884,39.05232558139535,1.3333333333333333,2,0,-51169.40600637294
885,39.28488372093023,1.0,2,0,-51251.975773814804
886,39.49418604651163,0.8333333333333334,2,0,-51334.79747924116
887,39.68023255813954,0.6666666666666666,2,0,-51417.82461102411
888,39.877906976744185,0.6666666666666666,2,0,-51501.24709164426
889,39.5919540229885,0.6666666666666666,2,0,-51584.0976663569
890,39.758620689655174,0.6666666666666666,2,0,-51667.28157440288
891,39.9367816091954,1.0,2,0,-51751.15513762127
892,40.08620689655172,1.0,2,0,-51835.32755141437
893,40.235632183908045,1.3333333333333333,2,0,-51920.13214911552
894,40.36206896551724,1.3333333333333333,2,0,-52005.18962037988
895,40.45402298850575,1.3333333333333333,2,0,-52090.43099969023
896,40.58045977011494,1.3333333333333333,2,0,-52175.92525256379
897,40.695402298850574,1.3333333333333333,2,0,-52261.64939049483
898,40.810344827586206,1.3333333333333333,2,0,-52347.60341348333
899,40.95402298850575,1.3333333333333333,2,0,-52433.84479279368
900,41.12068965517241,1.3333333333333333,2,0,-52520.419505437356
901,41.2816091954023,1.3333333333333333,2,0,-52607.31605716149
902,41.47126436781609,1.3333333333333333,2,0,-52694.59191923046
903,41.41860465116279,1.3333333333333333,2,1,-52778.762461866114
904,40.69318181818182,1.3333333333333333,2,0,-52864.48215883581
905,40.21022727272727,1.3333333333333333,2,1,-52946.235946714594
906,39.70454545454545,1.3333333333333333,2,1,-53026.97837095702
907,39.6551724137931,1.3333333333333333,2,1,-53107.62204911794
908,39.85632183908046,1.1666666666666667,2,0,-53191.50135946277
909,40.04022988505747,1.1666666666666667,2,0,-53275.74848589955
910,40.21264367816092,1.0,2,0,-53360.173773255876
911,40.367816091954026,0.8333333333333334,2,0,-53444.742738773115
912,40.98837209302326,0.75,2,1,-53527.46948295916
913,41.133720930232556,0.6666666666666666,2,0,-53613.40359148629
914,41.26744186046512,0.6666666666666666,2,0,-53699.605141873886
915,41.424418604651166,1.0,2,0,-53786.45397908319
916,41.54651162790697,1.0,2,0,-53873.54700233901
917,41.674418604651166,1.0833333333333333,2,0,-53960.97917288164
918,41.77906976744186,1.25,2,0,-54048.78731241653
